tweet_id,timestamp,rating_numerator,dog_name,jpg_url,p1_breed,p1_confidence,p1_is_dog,p2_breed,p2_confidence,p2_is_dog,p3_breed,p3_confidence,p3_dog,tweet_url,tweet_text,tweet_retweet_count,tweet_favorite_count,tweet_source,language
838083903487373313,2017-03-04 17:49:08+00:00,13,Daisy,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,0.800975,True,seat_belt,0.164133,False,Pomeranian,0.017981,True,https://t.co/meUc8jufAO,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af ,3003,17181,Twitter for iPhone,en
837471256429613056,2017-03-03 01:14:41+00:00,12,Vincent,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,0.976255,True,keeshond,0.0139902,True,seat_belt,0.00211054,False,https://t.co/u51tzXSVi3,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 ,2181,12466,Twitter for iPhone,en
837110210464448512,2017-03-02 01:20:01+00:00,13,Clark,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,0.767696,True,Eskimo_dog,0.217079,True,malamute,0.0116568,True,https://t.co/7pUjwe8X6B,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 ,2285,15640,Twitter for iPhone,en
836989968035819520,2017-03-01 17:22:13+00:00,12,Mookie,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,shopping_cart,0.572422,False,shopping_basket,0.414002,False,toy_poodle,0.005887300000000001,True,https://t.co/beWUzGVKRM,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him ,2230,12430,Twitter for iPhone,en
836753516572119041,2017-03-01 01:42:39+00:00,12,Meera,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,mortarboard,0.936882,False,academic_gown,0.0208154,False,schipperke,0.0115635,True,https://t.co/GZmNEdyoJY,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 ,4490,18876,Twitter for iPhone,en
836260088725786625,2017-02-27 17:01:56+00:00,13,Lucy,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,0.564688,True,ice_bear,0.07826749999999999,False,Pembroke,0.0579162,True,https://t.co/gA2GECjiQD,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy ,4168,20798,Twitter for iPhone,en
835574547218894849,2017-02-25 19:37:50+00:00,11,Eli,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,0.6106550000000001,True,muzzle,0.132138,False,American_Staffordshire_terrier,0.109544,True,https://t.co/cVQEnUQd8q,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 ,3497,17384,Twitter for iPhone,en
835297930240217089,2017-02-25 01:18:40+00:00,12,Ash,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,True,Border_terrier,0.33622,True,Gordon_setter,0.0454483,True,https://t.co/1U0z6r5LSO,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly ,2900,16092,Twitter for iPhone,en
835264098648616962,2017-02-24 23:04:14+00:00,12,Lola,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,hyena,0.736871,False,Chesapeake_Bay_retriever,0.0875033,True,meerkat,0.042057800000000006,False,https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

",1632,7535,Twitter for iPhone,en
834931633769889797,2017-02-24 01:03:08+00:00,12,Tucker,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,ice_bear,0.330573,False,soft-coated_wheaten_terrier,0.196476,True,Irish_terrier,0.07309650000000001,True,https://t.co/jTe7Y6P0HK,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 ,1573,10542,Twitter for iPhone,en
834786237630337024,2017-02-23 15:25:23+00:00,13,Tobi,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,0.156276,True,Norwegian_elkhound,0.125912,True,Boston_bull,0.0966239,True,https://t.co/3FIqvumEXE,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love ,5351,20957,Twitter for iPhone,en
834458053273591808,2017-02-22 17:41:18+00:00,12,Chester,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,0.468619,True,whippet,0.177531,True,redbone,0.106552,True,https://t.co/8ZOZS2FSJe,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af ",1622,9404,Twitter for iPhone,en
834209720923721728,2017-02-22 01:14:30+00:00,12,Wilson,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,0.754799,True,Pekinese,0.197861,True,Labrador_retriever,0.00865404,True,https://t.co/FaeinVjzTZ,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 ,4603,20071,Twitter for iPhone,en
834086379323871233,2017-02-21 17:04:24+00:00,12,Lipton,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,bath_towel,0.736759,False,sleeping_bag,0.0629591,False,Labrador_retriever,0.0452627,True,https://t.co/5KmXPIGgAG,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop ,2139,12765,Twitter for iPhone,en
833863086058651648,2017-02-21 02:17:06+00:00,12,Bentley,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,True,Great_Pyrenees,0.312632,True,golden_retriever,0.141736,True,https://t.co/HDloTYilWZ,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to ,2332,13147,Twitter for iPhone,en
833826103416520705,2017-02-20 23:50:09+00:00,13,Charlie,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,True,kelpie,0.149706,True,Pembroke,0.0964805,True,https://t.co/WTzhtfevKY,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af ,3660,17711,Twitter for iPhone,en
833722901757046785,2017-02-20 17:00:04+00:00,13,Bronte,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,0.918144,True,Maltese_dog,0.0257207,True,Lakeland_terrier,0.0202111,True,https://t.co/w1MQWO2PET,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet ,3136,20405,Twitter for iPhone,en
833479644947025920,2017-02-20 00:53:27+00:00,13,Poppy,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,Tibetan_mastiff,0.048694199999999986,True,https://t.co/YGeSpyN8Gu,This is Poppy. She just arrived. 13/10 would snug passionately ,1977,14547,Twitter for iPhone,en
833124694597443584,2017-02-19 01:23:00+00:00,12,Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping_cart,0.0554755,False,https://t.co/zD97KYFaFa,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet ,4708,19765,Twitter for iPhone,en
832998151111966721,2017-02-18 17:00:10+00:00,13,Rhino,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,True,French_bulldog,0.317617,True,bull_mastiff,0.0939285,True,https://t.co/QX1h0oqMz0,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 ",2125,12966,Twitter for iPhone,en
832757312314028032,2017-02-18 01:03:09+00:00,13,Willow,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,True,Staffordshire_bullterrier,0.159441,True,Boston_bull,0.154368,True,https://t.co/On7muWnWSQ,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 ,3514,16498,Twitter for iPhone,en
832636094638288896,2017-02-17 17:01:29+00:00,12,Orion,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999,True,Siberian_husky,0.252238,True,malamute,0.216839,True,https://t.co/Y4DZx2UWsr,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats ,2700,15531,Twitter for iPhone,en
832397543355072512,2017-02-17 01:13:34+00:00,12,Eevee,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,True,Brabancon_griffon,0.0016768,True,Siamese_cat,0.00112589,False,https://t.co/nqAJGCHKEt,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl ,2146,11721,Twitter for iPhone,en
832369877331693569,2017-02-16 23:23:38+00:00,11,Charlie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,True,German_short-haired_pointer,0.105208,True,Staffordshire_bullterrier,0.0543385,True,https://t.co/Dhdx5HnQ4d,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie ,3096,16793,Twitter for iPhone,en
832273440279240704,2017-02-16 17:00:25+00:00,14,Smiley,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True,https://t.co/SHAb1wHjMz,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere ,2267,11101,Twitter for iPhone,en
832032802820481025,2017-02-16 01:04:13+00:00,12,Miguel,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,True,Ibizan_hound,0.152662,True,Italian_greyhound,0.135055,True,https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

",4536,17488,Twitter for iPhone,en
831939777352105988,2017-02-15 18:54:34+00:00,12,Emanuel,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False,https://t.co/k9bzgyVdUT,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet ,5960,23472,Twitter for iPhone,en
831911600680497154,2017-02-15 17:02:36+00:00,14,Kuyu,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,True,Great_Dane,0.0474176,True,Leonberg,0.0179431,True,https://t.co/l38R6IZNNg,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved ,6313,26981,Twitter for iPhone,en
831670449226514432,2017-02-15 01:04:21+00:00,13,Daisy,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,https://t.co/u6p4LxzHKg,This is Daisy. She has a heart on her butt. 13/10 topical af ,1764,10221,Twitter for iPhone,en
831552930092285952,2017-02-14 17:17:22+00:00,13,Dutch,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,True,Pembroke,0.161442,True,French_bulldog,0.0921429,True,https://t.co/BCbmFYLrse,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 ,2261,8790,Twitter for iPhone,en
831322785565769729,2017-02-14 02:02:51+00:00,12,Pete,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,0.999715,True,Tibetan_terrier,4.62967e-05,True,guinea_pig,4.118430000000001e-05,False,https://t.co/Xc0gyovCtK,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly ,1507,9093,Twitter for iPhone,en
831309418084069378,2017-02-14 01:09:44+00:00,12,Scooter,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True,https://t.co/ghqMfxxa4V,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time ,2394,11544,Twitter for iPhone,en
831262627380748289,2017-02-13 22:03:49+00:00,12,Tucker,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003,True,Brittany_spaniel,0.20055,True,doormat,0.193414,False,https://t.co/zqR5XKMpuY,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 ,1985,11652,Twitter for iPhone,en
830956169170665475,2017-02-13 01:46:03+00:00,12,Reggie,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True,https://t.co/X4vNEzAod5,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie ,1453,7823,Twitter for iPhone,en
830583320585068544,2017-02-12 01:04:29+00:00,13,Lilly,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,https://t.co/SATN4If5H5,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well ,16280,65341,Twitter for iPhone,en
830097400375152640,2017-02-10 16:53:37+00:00,13,Samson,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

",2854,9578,Twitter for iPhone,en
829861396166877184,2017-02-10 01:15:49+00:00,12,Mia,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486,True,Staffordshire_bullterrier,0.376574,True,American_Staffordshire_terrier,0.0312916,True,https://t.co/xeudgDXmTU,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway ,1881,12012,Twitter for iPhone,en
829501995190984704,2017-02-09 01:27:41+00:00,12,Leo,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,https://t.co/Xw9JbJHTul,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,10314,31104,Twitter for iPhone,en
829141528400556032,2017-02-08 01:35:19+00:00,12,Malcolm,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False,https://t.co/rHwfySggqR,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,7132,23887,Twitter for iPhone,en
829011960981237760,2017-02-07 17:00:28+00:00,13,Dexter,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,https://t.co/U50RlRw4is,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,15919,52276,Twitter for iPhone,en
828770345708580865,2017-02-07 01:00:22+00:00,13,Alfie,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,seat_belt,0.765979,False,Chesapeake_Bay_retriever,0.0338986,True,polecat,0.0272516,False,https://t.co/AqPTHYUBFz,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,5700,25073,Twitter for iPhone,en
828708714936930305,2017-02-06 20:55:28+00:00,10,Fiona,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,hippopotamus,0.942911,False,Mexican_hairless,0.00838837,True,ice_lolly,0.00620647,False,https://t.co/vst2SEVJO3,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,10889,35767,Twitter for iPhone,en
828409743546925057,2017-02-06 01:07:28+00:00,12,Mutt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,https://t.co/ZH5CvRlCxt,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,1130,6226,Twitter for iPhone,en
828408677031882754,2017-02-06 01:03:14+00:00,12,Bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998,True,Chesapeake_Bay_retriever,0.092227,True,American_Staffordshire_terrier,0.0650945,True,https://t.co/7WFLKli2T3,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,1247,7538,Twitter for iPhone,en
828381636999917570,2017-02-05 23:15:47+00:00,14,Doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,0.392535,True,Labrador_retriever,0.0890217,True,clumber,0.0817998,True,https://t.co/iCk7zstRA9,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,2169,12356,Twitter for iPhone,en
828376505180889089,2017-02-05 22:55:23+00:00,13,Beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True,https://t.co/HKBVZqXFNR,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",1043,7250,Twitter for iPhone,en
828372645993398273,2017-02-05 22:40:03+00:00,12,Alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047,True,Eskimo_dog,0.207779,True,Tibetan_mastiff,0.040948800000000014,True,https://t.co/JcTuUcyYNS,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,2854,12350,Twitter for iPhone,en
828011680017821696,2017-02-04 22:45:42+00:00,11,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,https://t.co/rkhCFfDtxB,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,2098,10147,Twitter for iPhone,en
827933404142436356,2017-02-04 17:34:40+00:00,12,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,0.8061149999999999,True,Tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,https://t.co/j8D3PQJvpJ,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big ,5105,19675,Twitter for iPhone,en
827653905312006145,2017-02-03 23:04:02+00:00,12,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True,https://t.co/eAA8lratd3,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,2942,15203,Twitter for iPhone,en
827600520311402496,2017-02-03 19:31:54+00:00,13,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True,https://t.co/vrppizPGdb,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,915,7327,Twitter for iPhone,en
827324948884643840,2017-02-03 01:16:53+00:00,12,Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.08416439999999999,True,https://t.co/UU3KqQF5n5,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",2950,15540,Twitter for iPhone,en
827199976799354881,2017-02-02 17:00:17+00:00,13,Charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,True,American_Staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,https://t.co/UkyQibIBzZ,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,2170,10376,Twitter for iPhone,en
826958653328592898,2017-02-02 01:01:21+00:00,12,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,https://t.co/QV5nx6otZR,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,4866,21165,Twitter for iPhone,en
826848821049180160,2017-02-01 17:44:55+00:00,13,Cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.017103900000000002,True,https://t.co/WS0Gha8vRh,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,9890,35551,Twitter for iPhone,en
826598365270007810,2017-02-01 01:09:42+00:00,13,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119,True,Siamese_cat,0.117397,False,cougar,0.08276489999999999,False,https://t.co/YprN62Z74I,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,2288,9838,Twitter for iPhone,en
826476773533745153,2017-01-31 17:06:32+00:00,12,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.122812,True,kelpie,0.10046,True,https://t.co/YIV8sw8xkh,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,4087,18074,Twitter for iPhone,en
826115272272650244,2017-01-30 17:10:04+00:00,13,Ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,https://t.co/6gHoGah9nm,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,3029,15355,Twitter for iPhone,en
825829644528148480,2017-01-29 22:15:05+00:00,12,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,English_setter,0.045829900000000014,True,https://t.co/YimNdkZrhM,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,2436,12518,Twitter for iPhone,en
825147591692263424,2017-01-28 01:04:51+00:00,13,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True,https://t.co/AyBEmx56MD,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,4425,17983,Twitter for iPhone,en
825026590719483904,2017-01-27 17:04:02+00:00,12,Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,malamute,0.00497584,True,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

",1215,6175,Twitter for iPhone,en
824775126675836928,2017-01-27 00:24:48+00:00,12,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,True,malinois,0.0902912,True,Airedale,0.0686247,True,https://t.co/F0VWg2GztI,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,3422,14659,Twitter for iPhone,en
824663926340194305,2017-01-26 17:02:56+00:00,13,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.034417800000000005,True,https://t.co/A5Mx4h1FSM,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,1729,10356,Twitter for iPhone,en
823939628516474880,2017-01-24 17:04:50+00:00,12,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True,https://t.co/m0hrATIEyw,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,2647,10459,Twitter for iPhone,en
823699002998870016,2017-01-24 01:08:40+00:00,12,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,True,snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True,https://t.co/yCydYURYEL,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,2463,13755,Twitter for iPhone,en
823581115634085888,2017-01-23 17:20:14+00:00,11,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True,https://t.co/6F5Rrp472U,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,2568,12788,Twitter for iPhone,en
823322678127919110,2017-01-23 00:13:17+00:00,11,Wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,papillon,0.0012739,True,https://t.co/stkJ377KK7,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,3925,15480,Twitter for iPhone,en
822975315408461824,2017-01-22 01:12:59+00:00,12,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.233162,True,https://t.co/yUM8jYStuG,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,3367,17041,Twitter for iPhone,en
822859134160621569,2017-01-21 17:31:20+00:00,12,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True,https://t.co/SSQE06XClS,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,2221,13034,Twitter for iPhone,en
822489057087389700,2017-01-20 17:00:46+00:00,13,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,https://t.co/liJGwMp17E,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,6259,17834,Twitter for iPhone,en
822462944365645825,2017-01-20 15:17:01+00:00,14,Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True,https://t.co/M3hZGadUuO,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",13937,27474,Twitter for iPhone,en
