tweet_id,tweet_url,full_text,tweet_retweet_count,tweet_favorite_count,tweet_source,retweeted_status,language,reply_status,truncated
825147591692263424,https://t.co/AyBEmx56MD,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,4425,17983,Twitter for iPhone,False,en,False,False
825026590719483904,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

",1215,6175,Twitter for iPhone,False,en,False,False
824775126675836928,https://t.co/F0VWg2GztI,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,3422,14659,Twitter for iPhone,False,en,False,False
824663926340194305,https://t.co/A5Mx4h1FSM,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,1729,10356,Twitter for iPhone,False,en,False,False
824325613288833024,https://t.co/wBmc7OaGvS,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,10342,11625,Twitter for iPhone,False,en,False,False
824297048279236611,https://t.co/EmJbG0skLt,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,3771,14797,Twitter for iPhone,False,en,False,False
824025158776213504,https://t.co/50qq2DItPW,"""I wish we were dogs"" 14/10 for @BadlandsNPS ",585,4748,Twitter for iPhone,False,en,False,False
823939628516474880,https://t.co/m0hrATIEyw,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,2647,10459,Twitter for iPhone,False,en,False,False
823699002998870016,https://t.co/yCydYURYEL,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,2463,13755,Twitter for iPhone,False,en,False,False
823581115634085888,https://t.co/6F5Rrp472U,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,2568,12788,Twitter for iPhone,False,en,False,False
823322678127919110,https://t.co/stkJ377KK7,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,3925,15480,Twitter for iPhone,False,en,False,False
822975315408461824,https://t.co/yUM8jYStuG,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,3367,17041,Twitter for iPhone,False,en,False,False
822872901745569793,https://t.co/nTz3FtorBc,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,42186,129395,Twitter for iPhone,False,en,False,False
822859134160621569,https://t.co/SSQE06XClS,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,2221,13034,Twitter for iPhone,False,en,False,False
822610361945911296,https://t.co/mcagPeENIh,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,2884,14572,Twitter for iPhone,False,en,False,False
822489057087389700,https://t.co/liJGwMp17E,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,6259,17834,Twitter for iPhone,False,en,False,False
822462944365645825,https://t.co/M3hZGadUuO,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",13937,27474,Twitter for iPhone,False,en,False,False
822244816520155136,https://t.co/rLi83ZyCL5,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,9663,34439,Twitter for iPhone,False,en,False,False
821886076407029760,https://t.co/djMep7mGkV,This is Jimison. He was just called a good boy. 13/10 ,2257,11135,Twitter for iPhone,False,en,False,False
821765923262631936,https://t.co/maDNMETA52,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,1623,8274,Twitter for iPhone,False,en,False,False
821522889702862852,https://t.co/IzcaR3Nqyn,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,1711,7915,Twitter for iPhone,False,en,False,False
821407182352777218,https://t.co/Xn5AQtiqzG,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,4232,11565,Twitter for iPhone,False,en,False,False
821149554670182400,https://t.co/r8DxA8DYJ2,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,1922,8499,Twitter for iPhone,False,en,False,False
821107785811234820,https://t.co/8SiwKDlRcl,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,2088,9448,Twitter for iPhone,False,en,False,False
821044531881721856,https://t.co/bryVdNaRcu,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,2222,12475,Twitter for iPhone,False,en,False,False
820749716845686786,https://t.co/EMq8Ud6Ze1,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,9677,31089,Twitter for iPhone,False,en,False,False
820690176645140481,https://t.co/NIYC820tmd,The floofs have been released I repeat the floofs have been released. 84/70 ,3163,12049,Twitter for iPhone,False,en,False,False
820314633777061888,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

",552,3303,Twitter for iPhone,False,en,False,False
820078625395449857,https://t.co/wJZlpGFEbD,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,6160,19513,Twitter for iPhone,False,en,False,False
819952236453363712,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
",1148,5251,Twitter for iPhone,False,en,False,False
819924195358416896,https://t.co/XdRNXNYD4E,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,4797,12751,Twitter for iPhone,False,en,False,False
819711362133872643,https://t.co/m5fYxrO3IU,This is Howie. He just bloomed. 11/10 revolutionary af ,3054,13182,Twitter for iPhone,False,en,False,False
819588359383371776,https://t.co/52cItP0vIO,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,1958,9520,Twitter for iPhone,False,en,False,False
819347104292290561,https://t.co/8rUL99bX4W,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,1175,7116,Twitter for iPhone,False,en,False,False
819238181065359361,https://t.co/MefMAZX2uv,"Some happy pupper news to share. 10/10 for everyone involved 
",401,2228,Twitter Web Client,False,en,False,False
819227688460238848,https://t.co/ii5eNX5LJT,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,6585,22726,Twitter for iPhone,False,en,False,False
819006400881917954,https://t.co/YOC1fHFCSb,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,18686,44767,Twitter for iPhone,False,en,False,False
819004803107983360,https://t.co/AdPKrI8BZ1,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,36296,85887,Twitter for iPhone,False,en,False,False
818627210458333184,https://t.co/I7bkhxBxUG,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,7416,22094,Twitter for iPhone,False,en,False,False
818614493328580609,https://t.co/FOF0hBDxP8,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,2488,9698,Twitter for iPhone,False,en,False,False
818536468981415936,https://t.co/6fSVcn9HAU,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,2400,10715,Twitter for iPhone,False,en,False,False
818259473185828864,https://t.co/rnkvT2kvib,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,2204,10857,Twitter for iPhone,False,en,False,False
818145370475810820,https://t.co/JlPug12E5Z,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,2513,12113,Twitter for iPhone,False,en,False,False
817908911860748288,https://t.co/bbuKxk0fM8,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
",785,4792,Twitter for iPhone,False,en,False,False
817827839487737858,https://t.co/q2BgNIi3OA,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,26589,50877,Twitter for iPhone,False,en,False,False
817777686764523521,https://t.co/m7isZrOBX7,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",2633,10613,Twitter for iPhone,False,en,False,False
817536400337801217,https://t.co/jQUdvtdYMu,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",2898,11624,Twitter for iPhone,False,en,False,False
817423860136083457,https://t.co/btzf1zTDeQ,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,14394,33304,Twitter for iPhone,False,en,False,False
817415592588222464,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

",933,5527,Twitter for iPhone,False,en,False,False
817171292965273600,https://t.co/56uBP28eqw,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,1987,8653,Twitter for iPhone,False,en,False,False
817120970343411712,https://t.co/kCLgD8687T,Name a more iconic quartet... I'll wait. 13/10 for all ,2550,12061,Twitter for iPhone,False,en,False,False
817056546584727552,https://t.co/r6SLVN2VUH,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,1614,8473,Twitter for iPhone,False,en,False,False
816816676327063552,https://t.co/dVVavqpeF9,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,2002,9873,Twitter for iPhone,False,en,False,False
816697700272001025,https://t.co/WFt82XLyEF,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,2152,9658,Twitter for iPhone,False,en,False,False
816450570814898180,https://t.co/LIhmM7i70k,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,7907,29994,Twitter for iPhone,False,en,False,False
816336735214911488,https://t.co/nuJxtmlLcY,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,1912,8479,Twitter for iPhone,False,en,False,False
816091915477250048,https://t.co/tlfuZ25IMi,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,2094,8822,Twitter for iPhone,False,en,False,False
815990720817401858,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

",997,4882,Twitter for iPhone,False,en,False,False
815966073409433600,https://t.co/MiMKtsLN6k,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,8309,22100,Twitter for iPhone,False,en,False,False
815736392542261248,https://t.co/gd9UlLOCQ0,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,2228,9723,Twitter for iPhone,False,en,False,False
815639385530101762,https://t.co/bLZuOh9sKy,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,1619,8122,Twitter for iPhone,False,en,False,False
815390420867969024,https://t.co/9njRxyUd5L,Happy New Year from the squad! 13/10 for all ,3752,10233,Twitter for iPhone,False,en,False,False
814986499976527872,https://t.co/01vpuRDXQ8,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,1253,7560,Twitter for iPhone,False,en,False,False
814638523311648768,https://t.co/0LdNjoiNbv,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,2656,11136,Twitter for iPhone,False,en,False,False
814530161257443328,https://t.co/IOdgfnSE9G,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,1835,8530,Twitter for iPhone,False,en,False,False
814153002265309185,https://t.co/YIJo7X7K9J,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,8541,28395,Twitter for iPhone,False,en,False,False
813910438903693312,https://t.co/z1VRj1cYZf,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,1832,9208,Twitter for iPhone,False,en,False,False
813812741911748608,https://t.co/uBnQTNEeGg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",13758,36051,Twitter for iPhone,False,en,False,False
813800681631023104,https://t.co/OuaVvVkwJ1,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,1726,8224,Twitter for iPhone,False,en,False,False
813217897535406080,https://t.co/DVYIZOnO81,Here is Atlas. He went all out this year. 13/10 downright magical af ,7187,18429,Twitter for iPhone,False,en,False,False
813202720496779264,https://t.co/cD967DjnIn,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,1794,9129,Twitter for iPhone,False,en,False,False
813187593374461952,https://t.co/rvSANEsQZJ,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,4284,19627,Twitter for iPhone,False,en,False,False
813172488309972993,https://t.co/bxGwkJa2kE,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,1898,9163,Twitter for iPhone,False,en,False,False
813157409116065792,https://t.co/hwhCbhCjnV,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,2172,7680,Twitter for iPhone,False,en,False,False
813142292504645637,https://t.co/KK4XQK9SPi,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,2354,8397,Twitter for iPhone,False,en,False,False
813127251579564032,https://t.co/BzITyGw3JA,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,3065,11683,Twitter for iPhone,False,en,False,False
813112105746448384,https://t.co/zfdaGZlweq,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,2694,10193,Twitter for iPhone,False,en,False,False
813096984823349248,https://t.co/soNL00XWVu,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,3577,10450,Twitter for iPhone,False,en,False,False
813081950185472002,https://t.co/PjulYEXTvg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,2749,9808,Twitter for iPhone,False,en,False,False
813066809284972545,https://t.co/syuTXARdtN,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,1922,7843,Twitter for iPhone,False,en,False,False
813051746834595840,https://t.co/AIMF8ouzvl,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,7258,20714,Twitter for iPhone,False,en,False,False
812781120811126785,https://t.co/lXFM1l22bG,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,1877,7468,Twitter for iPhone,False,en,False,False
812709060537683968,https://t.co/AbBDuGZUpp,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,1422,6550,Twitter for iPhone,False,en,False,False
812503143955202048,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
",1200,5987,Twitter for iPhone,False,en,False,False
812466873996607488,https://t.co/BAJrfPvtux,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,1910,7891,Twitter for iPhone,False,en,False,False
812372279581671427,https://t.co/gCnAeL2mvT,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,3618,13515,Twitter for iPhone,False,en,False,False
811985624773361665,https://t.co/sIB5C6FDop,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,1382,7193,Twitter for iPhone,False,en,False,False
811744202451197953,https://t.co/TZkiQZqwA6,This is Halo. She likes watermelon. 13/10 ,1566,7465,Twitter for iPhone,False,en,False,False
811627233043480576,https://t.co/IU8S0n4oxn,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,3029,12622,Twitter for iPhone,False,en,False,False
811386762094317568,https://t.co/aAUXzoxaBy,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,6296,20724,Twitter for iPhone,False,en,False,False
810984652412424192,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
",1414,5266,Twitter for iPhone,False,en,False,False
810896069567610880,https://t.co/zW1o0W4AYV,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",1743,8907,Twitter for iPhone,False,en,False,False
810657578271330305,https://t.co/MXd0AGDsRJ,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,2605,10856,Twitter for iPhone,False,en,False,False
810284430598270976,https://t.co/9p6ECXJMMu,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,11084,34849,Twitter for iPhone,False,en,False,False
810254108431155201,https://t.co/DrsrQkEfnb,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",3329,14547,Twitter for iPhone,False,en,False,False
809920764300447744,https://t.co/HIraYS1Bzo,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",3883,15407,Twitter for iPhone,False,en,False,False
809448704142938112,https://t.co/EMdnCugNbo,"I call this one ""A Blep by the Sea"" 12/10 ",1442,6881,Twitter for iPhone,False,en,False,False
809220051211603969,https://t.co/wHu15q2Q6p,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,5515,19715,Twitter for iPhone,False,en,False,False
809084759137812480,https://t.co/nadm8yWZ4h,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",3486,13092,Twitter for iPhone,False,en,False,False
808838249661788160,https://t.co/Zrrcw29o13,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,2999,10011,Twitter for iPhone,False,en,False,False
808733504066486276,https://t.co/xQfrbNK3HD,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,2134,7824,Twitter for iPhone,False,en,False,False
808501579447930884,https://t.co/SQhyqrr8px,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,2576,11195,Twitter for iPhone,False,en,False,False
808344865868283904,https://t.co/hfi264QwYM,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 ,20578,42089,Vine - Make a Scene,False,en,False,False
808106460588765185,https://t.co/ANBpEYHaho,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,2184,8735,Twitter for iPhone,False,en,False,False
808001312164028416,https://t.co/O9iGgvfuzl,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,3497,12409,Twitter for iPhone,False,en,False,False
807621403335917568,https://t.co/qTRY2qX9y4,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,3569,14441,Twitter for iPhone,False,en,False,False
807106840509214720,https://t.co/DkBYaCAg2d,This is Stephan. He just wants to help. 13/10 such a good boy ,54647,116922,Twitter for iPhone,False,en,False,False
807010152071229440,https://t.co/fhgP6vSfhX,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,3821,12982,Twitter for iPhone,False,en,False,False
806629075125202948,https://t.co/f1h2Fsalv9,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",34159,73836,Twitter for iPhone,False,en,False,False
806576416489959424,https://t.co/QrFkqgHR1G,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 ,1939,4850,Twitter for iPhone,False,en,False,False
806542213899489280,https://t.co/BCB87qUU0h,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,2333,10116,Twitter for iPhone,False,en,False,False
806219024703037440,https://t.co/IZidSrBvhi,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,1183,6394,Twitter for iPhone,False,en,False,False
805932879469572096,https://t.co/Zcwr8LgoO8,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,1902,8219,Twitter for iPhone,False,en,False,False
805826884734976000,https://t.co/SgpBVYIL18,This is Duke. He is not a fan of the pupporazzi. 12/10 ,1796,6501,Twitter for iPhone,False,en,False,False
805520635690676224,https://t.co/zacX7S6GyJ,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,1640,5703,Twitter for iPhone,False,en,False,False
805487436403003392,https://t.co/1JUduNuaWl,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ",2490,8720,Twitter for iPhone,False,en,False,False
805207613751304193,https://t.co/lHy4Xbyhd9,This is Shooter. He's doing quite the snowy zoom. 12/10 ,1698,7783,Twitter for iPhone,False,en,False,False
804738756058218496,https://t.co/kQVQoOW9NZ,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,3781,13565,Twitter for iPhone,False,en,False,False
804475857670639616,https://t.co/LEZ8jR5txd,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
",1988,6086,Twitter for iPhone,False,en,False,False
804026241225523202,https://t.co/U7FvBZo6Bq,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,15909,43995,Twitter for iPhone,False,en,False,False
803773340896923648,https://t.co/ZxeRjMKaWt,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,2706,9967,Twitter for iPhone,False,en,False,False
803638050916102144,https://t.co/ns9qoElfsX,Pupper hath acquire enemy. 13/10 ,4102,10840,Twitter for iPhone,False,en,False,False
803380650405482500,https://t.co/yPbCALoy2n,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,1857,7699,Twitter for iPhone,False,en,False,False
803276597545603072,https://t.co/jxQhxoPsgL,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,2429,9949,Twitter for iPhone,False,en,False,False
802952499103731712,https://t.co/yLm7hQ6UXh,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,1975,8947,Twitter for iPhone,False,en,False,False
802600418706604034,https://t.co/urhl90ZE1O,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable ,1446,7036,Vine - Make a Scene,False,en,False,False
802572683846291456,https://t.co/EFfLCP7oQv,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,2480,8873,Twitter for iPhone,False,en,False,False
802323869084381190,https://t.co/aX4brLLpWZ,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,5766,16037,Twitter for iPhone,False,en,False,False
802239329049477120,https://t.co/5oWrHCWg87,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,2594,9012,Twitter for iPhone,False,en,False,False
801958328846974976,https://t.co/4fY2bsAm65,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,1707,7682,Twitter for iPhone,False,en,False,False
801538201127157760,https://t.co/p1RD39XjUe,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,2044,8160,Twitter for iPhone,False,en,False,False
801285448605831168,https://t.co/bC69RrW559,oh h*ck 10/10 ,808,5999,Twitter for iPhone,False,en,False,False
801167903437357056,https://t.co/R6wJyC2Tey,This is Milo. I would do terrible things for Milo. 13/10 ,5841,24239,Twitter for iPhone,False,en,False,False
801115127852503040,https://t.co/55Dqe0SJNj,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,2079,8002,Twitter for iPhone,False,en,False,False
800751577355128832,https://t.co/4UwCTW3lXG,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,2764,10491,Twitter for iPhone,False,en,False,False
800513324630806528,https://t.co/ILHGs0e6Dm,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,2961,13031,Twitter for iPhone,False,en,False,False
800459316964663297,https://t.co/61sX7pW5Ca,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely ,2153,9431,Twitter for iPhone,False,en,False,False
800388270626521089,https://t.co/azMneS6Ly5,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer ,2779,11070,Twitter for iPhone,False,en,False,False
800141422401830912,https://t.co/pbKOesr8Tg,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,2517,15155,Twitter for iPhone,False,en,False,False
800018252395122689,https://t.co/gQqRBfkX4I,Here's a doggo doin a struggle. 11/10 much determined ,13000,28083,Twitter for iPhone,False,en,False,False
799757965289017345,https://t.co/OiH8PaOxB1,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back ,2140,8323,Twitter for iPhone,False,en,False,False
799422933579902976,https://t.co/bpLuQuxzHZ,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,1906,7996,Twitter for iPhone,False,en,False,False
799297110730567681,https://t.co/YDtZcAiMAf,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,2721,9782,Twitter for iPhone,False,en,False,False
799063482566066176,https://t.co/BXJFKOVnJm,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,2455,8020,Twitter for iPhone,False,en,False,False
798933969379225600,https://t.co/KJAKO2kXsL,This is Iroh. He's in a predicament. 12/10 someone help him ,4403,12967,Twitter for iPhone,False,en,False,False
798925684722855936,https://t.co/8yvpacwBcu,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,1430,7459,Twitter for iPhone,False,en,False,False
798209839306514432,https://t.co/jG1PAFkB81,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,2528,10334,Twitter for iPhone,False,en,False,False
797971864723324932,https://t.co/GRWPgNKt2z,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af ,3073,11479,Twitter for iPhone,False,en,False,False
797545162159308800,https://t.co/Ia19irLwyB,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,4822,14432,Twitter for iPhone,False,en,False,False
797236660651966464,https://t.co/6kqsAjJNhi,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,6491,19742,Twitter for iPhone,False,en,False,False
796865951799083009,https://t.co/Jgnuiyvq06,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet ,1896,7620,Twitter for iPhone,False,en,False,False
796759840936919040,https://t.co/6hx7ur6sNI,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,3000,11706,Twitter for iPhone,False,en,False,False
796484825502875648,https://t.co/bvkkqOjNDV,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,1733,7503,Twitter for iPhone,False,en,False,False
796387464403357696,https://t.co/cVLUasbKA5,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,4092,10901,Twitter for iPhone,False,en,False,False
796149749086875649,https://t.co/y5KarNXWXt,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby ,14115,31960,Twitter for iPhone,False,en,False,False
796125600683540480,https://t.co/a18mzkhTf6,"#ImWithThor 13/10
",1784,4931,Twitter for iPhone,False,und,False,False
